OrderID,OrderDate,Region,State,Category,Product,Channel,UnitsSold,UnitPrice,Revenue,COGS,OpEx,MarketingSpend
103822,2026-05-12,Northeast,NJ,Furniture,Aster Bookcase,Online,1,429.56,429.56,264.87,64.05,15.12
103820,2026-05-12,Northeast,NY,Lighting,Aria Desk Lamp,Wholesale,5,66.57,332.85,170.04,46.34,20.99
103858,2026-05-12,West,WA,Furniture,Aster Bookcase,Online,3,400.99,1202.96,738.1,122.62,70.8
103941,2026-05-12,South,TN,Furniture,Aster Bookcase,Online,4,435.61,1742.46,1047.5,224.26,109.15
103798,2026-05-12,Northeast,NJ,Storage,Loop Bin Set,Online,3,54.53,163.59,96.65,19.93,8.3
103901,2026-05-12,Midwest,WI,Furniture,Nimbus Chair,Online,4,336.91,1347.64,811.23,205.36,79.31
103846,2026-05-12,West,CA,Furniture,Nimbus Chair,Wholesale,2,322.17,644.35,385.85,90.15,34.15
103793,2026-05-13,Northeast,MA,Lighting,Ember Floor Lamp,Wholesale,5,110.25,551.25,274.08,63.03,33.2
103994,2026-05-13,Southwest,NM,Storage,Loop Bin Set,Retail,4,52.77,211.06,127.21,33.56,7.38
103821,2026-05-13,Northeast,MA,Storage,Loop Bin Set,Online,4,54.55,218.19,132.98,29.45,9.54
103800,2026-05-13,Northeast,NJ,Lighting,Halo Monitor Arm,Wholesale,3,89.03,267.08,140.6,37.25,16.52
103967,2026-05-13,Southeast,SC,Storage,Vault Cabinet,Retail,1,254.53,254.53,138.92,27.63,8.59
103844,2026-05-13,West,WA,Lighting,Aria Desk Lamp,Online,4,66.95,267.8,138.93,30.15,15.36
103950,2026-05-13,South,TN,Storage,Cascade Shelf,Online,2,174.7,349.4,198.41,48.99,20.13
103935,2026-05-14,South,TN,Furniture,Aster Bookcase,Wholesale,5,399.27,1996.37,1285.78,208.04,136.84
103920,2026-05-14,Midwest,IL,Storage,Loop Bin Set,Online,1,57.22,57.22,32.45,8.25,3.78
103879,2026-05-14,West,NV,Furniture,Nimbus Chair,Online,1,326.08,326.08,192.86,41.04,15.37
103916,2026-05-14,Midwest,IL,Storage,Loop Bin Set,Online,3,57.96,173.87,95.86,21.93,9.57
103797,2026-05-14,Northeast,MA,Furniture,Aster Bookcase,Retail,2,441.74,883.49,545.79,126.47,57.73
103984,2026-05-14,Southeast,NC,Furniture,Nimbus Chair,Retail,1,316.08,316.08,204.99,36.34,18.14
103970,2026-05-14,Southeast,VA,Furniture,Nimbus Chair,Wholesale,1,313.15,313.15,200.39,42.78,17.77
103857,2026-05-14,West,NV,Furniture,Aster Bookcase,Online,1,410.34,410.34,259.65,62.51,20.59
103818,2026-05-14,Northeast,NY,Furniture,Aster Bookcase,Wholesale,4,434.19,1736.75,1069.73,177.71,96.06
103911,2026-05-15,Midwest,IL,Furniture,Nimbus Chair,Retail,5,307.68,1538.39,996.02,165.4,76.01
103966,2026-05-15,Southeast,FL,Furniture,Drift Side Table,Online,4,150.95,603.79,372.03,87.73,39.53
103892,2026-05-15,Midwest,OH,Furniture,Drift Side Table,Online,4,146.29,585.16,353.5,80.9,36.67
103990,2026-05-15,Southwest,OK,Lighting,Halo Monitor Arm,Online,2,90.06,180.12,97.64,18.9,11.31
103957,2026-05-15,South,TN,Lighting,Halo Monitor Arm,Online,3,85.19,255.57,133.05,29.31,16.79
103881,2026-05-15,West,NV,Lighting,Halo Monitor Arm,Online,1,90.32,90.32,44.4,9.32,5.69
103859,2026-05-16,West,OR,Lighting,Ember Floor Lamp,Online,1,116.74,116.74,61.6,15.17,6.99
103794,2026-05-16,Northeast,PA,Storage,Loop Bin Set,Retail,1,54.18,54.18,31.99,8.12,2.22
103889,2026-05-16,Midwest,IL,Furniture,Aster Bookcase,Online,2,413.58,827.16,488.56,124.86,54.01
103863,2026-05-16,West,OR,Lighting,Halo Monitor Arm,Online,1,86.37,86.37,43.11,11.62,4.88
103948,2026-05-16,South,GA,Furniture,Nimbus Chair,Online,4,313.73,1254.9,785.35,147.52,39.7
103788,2026-05-16,Northeast,NY,Furniture,Aster Bookcase,Retail,4,410.33,1641.3,967.86,187.69,80.26
103894,2026-05-17,Midwest,WI,Furniture,Drift Side Table,Online,3,151.93,455.79,273.03,57.87,24.64
104002,2026-05-17,Southwest,AZ,Furniture,Aster Bookcase,Online,2,394.32,788.63,498.7,107.9,41.31
103913,2026-05-17,Midwest,OH,Furniture,Aster Bookcase,Retail,5,411.69,2058.44,1238.44,310.35,124.18
103954,2026-05-17,South,TN,Lighting,Aria Desk Lamp,Retail,5,68.13,340.63,175.78,52.78,13.65
103805,2026-05-17,Northeast,MA,Lighting,Halo Monitor Arm,Wholesale,3,91.01,273.04,147.91,37.41,8.33
103983,2026-05-17,Southeast,SC,Storage,Vault Cabinet,Wholesale,3,254.75,764.25,444.47,110.64,32.42
103964,2026-05-17,Southeast,SC,Furniture,Nimbus Chair,Wholesale,1,305.83,305.83,192.88,47.38,15.91
103834,2026-05-18,Northeast,NJ,Lighting,Ember Floor Lamp,Online,3,118.45,355.34,177.99,53.82,23.51
103842,2026-05-18,West,OR,Furniture,Drift Side Table,Retail,1,151.95,151.95,92.56,23.21,7.27
103934,2026-05-18,South,GA,Furniture,Aster Bookcase,Online,1,442.02,442.02,267.29,66.4,16.74
103812,2026-05-18,Northeast,NY,Lighting,Aria Desk Lamp,Online,3,70.54,211.61,109.27,30.6,14.12
103960,2026-05-18,Southeast,FL,Furniture,Drift Side Table,Online,4,154.87,619.47,393.55,83.09,26.49
103980,2026-05-18,Southeast,NC,Furniture,Drift Side Table,Online,5,138.5,692.48,418.66,91.9,48.21
103808,2026-05-18,Northeast,MA,Furniture,Drift Side Table,Retail,2,151.51,303.02,181.8,38.62,17.16
103795,2026-05-18,Northeast,NY,Furniture,Aster Bookcase,Retail,1,439.43,439.43,281.79,59.42,19.64
103841,2026-05-19,West,NV,Storage,Cascade Shelf,Online,5,189.21,946.03,533.53,149.21,30.78
103835,2026-05-19,Northeast,NY,Lighting,Halo Monitor Arm,Retail,5,89.3,446.5,225.9,59.82,29.04
103938,2026-05-19,South,TX,Furniture,Nimbus Chair,Retail,3,311.19,933.56,548.24,109.3,44.38
103826,2026-05-19,Northeast,NY,Lighting,Ember Floor Lamp,Online,1,117.97,117.97,60.12,16.97,6.63
103976,2026-05-19,Southeast,NC,Furniture,Nimbus Chair,Retail,5,317.5,1587.48,993.17,210.29,64.2
103823,2026-05-19,Northeast,NJ,Furniture,Aster Bookcase,Wholesale,2,399.69,799.39,486.61,104.87,41.03
103915,2026-05-20,Midwest,MI,Lighting,Halo Monitor Arm,Online,5,84.98,424.9,216.7,50.59,25.47
103789,2026-05-20,Northeast,NY,Storage,Vault Cabinet,Online,4,252.41,1009.64,610.35,132.21,62.88
103982,2026-05-21,Southeast,FL,Furniture,Drift Side Table,Retail,4,152.6,610.42,363.08,88.09,34.13
103993,2026-05-21,Southwest,OK,Lighting,Ember Floor Lamp,Online,3,114.9,344.69,173.1,43.82,10.8
103843,2026-05-21,West,WA,Furniture,Aster Bookcase,Retail,4,417.72,1670.9,1062.15,170.66,82.96
103969,2026-05-21,Southeast,SC,Furniture,Aster Bookcase,Retail,2,427.79,855.57,531.68,103.12,34.01
103896,2026-05-21,Midwest,OH,Furniture,Nimbus Chair,Retail,4,333.86,1335.45,868.42,192.7,53.81
103868,2026-05-21,West,CA,Lighting,Aria Desk Lamp,Wholesale,3,66.42,199.25,107.84,28.31,7.74
103973,2026-05-21,Southeast,NC,Lighting,Halo Monitor Arm,Online,4,90.6,362.39,195.14,46.7,18.92
103897,2026-05-22,Midwest,WI,Furniture,Nimbus Chair,Retail,4,342.17,1368.7,836.59,169.32,78.61
103961,2026-05-22,Southeast,FL,Lighting,Aria Desk Lamp,Retail,5,66.88,334.4,183.19,49.52,16.79
103929,2026-05-22,Midwest,OH,Storage,Cascade Shelf,Online,1,175.63,175.63,97.23,21.88,11.0
103978,2026-05-23,Southeast,SC,Storage,Cascade Shelf,Online,5,191.22,956.09,526.32,103.42,46.26
103997,2026-05-23,Southwest,NM,Storage,Loop Bin Set,Online,4,57.98,231.92,130.32,27.0,8.31
103942,2026-05-23,South,TN,Lighting,Halo Monitor Arm,Wholesale,4,87.0,348.0,171.61,52.81,11.22
103887,2026-05-23,Midwest,MI,Furniture,Drift Side Table,Wholesale,1,139.69,139.69,89.94,18.69,7.65
103873,2026-05-23,West,WA,Storage,Vault Cabinet,Wholesale,4,253.09,1012.35,598.86,161.43,42.3
103847,2026-05-23,West,NV,Storage,Vault Cabinet,Retail,1,276.69,276.69,158.14,32.77,8.46
103977,2026-05-23,Southeast,SC,Storage,Vault Cabinet,Online,1,261.97,261.97,151.25,35.0,15.18
103790,2026-05-23,Northeast,MA,Furniture,Drift Side Table,Retail,3,148.96,446.88,268.4,56.18,30.83
103951,2026-05-24,South,TN,Furniture,Drift Side Table,Online,3,156.0,467.99,291.47,54.12,28.63
103931,2026-05-24,South,TN,Lighting,Ember Floor Lamp,Online,5,114.92,574.61,315.9,59.79,24.83
103921,2026-05-24,Midwest,OH,Lighting,Ember Floor Lamp,Wholesale,4,110.62,442.48,241.49,64.94,19.77
103891,2026-05-24,Midwest,OH,Lighting,Aria Desk Lamp,Online,5,66.12,330.6,166.04,52.74,17.3
103927,2026-05-24,Midwest,IL,Lighting,Ember Floor Lamp,Retail,1,120.52,120.52,62.08,17.2,3.94
103888,2026-05-24,Midwest,WI,Storage,Loop Bin Set,Wholesale,2,56.18,112.35,64.73,17.01,5.63
103801,2026-05-24,Northeast,NJ,Lighting,Ember Floor Lamp,Online,2,113.73,227.46,120.46,36.11,8.07
103810,2026-05-24,Northeast,NY,Storage,Cascade Shelf,Online,5,179.19,895.97,527.01,91.02,44.66
103871,2026-05-24,West,NV,Lighting,Halo Monitor Arm,Retail,2,93.07,186.15,92.31,23.14,8.52
103917,2026-05-24,Midwest,MI,Furniture,Aster Bookcase,Retail,3,425.98,1277.93,802.4,203.44,74.83
103909,2026-05-24,Midwest,MI,Lighting,Ember Floor Lamp,Wholesale,2,116.68,233.35,120.3,31.83,12.58
103959,2026-05-25,Southeast,FL,Lighting,Aria Desk Lamp,Retail,4,66.01,264.04,139.94,32.37,10.33
103880,2026-05-25,West,WA,Furniture,Nimbus Chair,Online,1,304.44,304.44,178.66,37.65,14.46
103944,2026-05-25,South,AL,Furniture,Drift Side Table,Wholesale,2,143.23,286.46,185.81,41.02,12.38
103981,2026-05-25,Southeast,FL,Lighting,Halo Monitor Arm,Wholesale,3,92.45,277.35,147.98,37.95,16.46
103814,2026-05-25,Northeast,PA,Furniture,Aster Bookcase,Wholesale,3,408.09,1224.26,724.23,168.36,55.77
103875,2026-05-25,West,NV,Storage,Cascade Shelf,Retail,1,192.6,192.6,110.49,25.33,5.99
103850,2026-05-25,West,NV,Lighting,Aria Desk Lamp,Online,3,71.02,213.06,115.35,25.59,9.77
103932,2026-05-25,South,TN,Furniture,Drift Side Table,Online,5,148.04,740.2,458.95,76.65,47.8
103925,2026-05-25,Midwest,IL,Furniture,Aster Bookcase,Online,3,405.02,1215.06,748.48,155.49,62.01
103856,2026-05-25,West,OR,Lighting,Halo Monitor Arm,Online,4,85.87,343.49,181.3,51.2,19.84
103890,2026-05-25,Midwest,OH,Storage,Vault Cabinet,Retail,3,278.61,835.83,483.29,96.33,45.59
103965,2026-05-26,Southeast,VA,Lighting,Ember Floor Lamp,Online,3,108.96,326.89,168.84,36.69,20.63
103848,2026-05-26,West,NV,Storage,Vault Cabinet,Online,1,254.64,254.64,143.93,31.97,15.25
103851,2026-05-26,West,NV,Storage,Loop Bin Set,Online,5,54.06,270.3,159.67,38.27,11.08
103998,2026-05-26,Southwest,NM,Furniture,Nimbus Chair,Online,4,310.53,1242.12,788.97,182.2,66.09
103996,2026-05-26,Southwest,AZ,Furniture,Drift Side Table,Online,5,152.67,763.34,474.43,107.04,26.84
103974,2026-05-26,Southeast,NC,Furniture,Aster Bookcase,Online,1,439.05,439.05,259.63,57.42,26.12
103924,2026-05-26,Midwest,MI,Lighting,Halo Monitor Arm,Online,1,93.9,93.9,50.86,12.09,3.85
103816,2026-05-26,Northeast,NY,Furniture,Aster Bookcase,Wholesale,2,442.15,884.3,579.82,130.45,26.63
104003,2026-05-26,Southwest,AZ,Lighting,Halo Monitor Arm,Retail,3,89.67,269.0,141.25,39.01,10.91
103953,2026-05-26,South,TX,Furniture,Aster Bookcase,Retail,3,441.07,1323.2,869.34,152.7,76.0
103933,2026-05-27,South,TX,Lighting,Halo Monitor Arm,Online,1,95.65,95.65,49.3,10.37,5.05
103811,2026-05-27,Northeast,NJ,Furniture,Nimbus Chair,Online,4,342.64,1370.57,883.46,151.55,91.7
103845,2026-05-27,West,OR,Furniture,Drift Side Table,Online,3,148.26,444.78,280.93,64.68,22.65
103919,2026-05-27,Midwest,WI,Furniture,Drift Side Table,Online,3,153.16,459.47,293.98,68.12,15.85
103992,2026-05-27,Southwest,AZ,Storage,Loop Bin Set,Wholesale,1,55.08,55.08,30.21,6.4,2.15
103829,2026-05-27,Northeast,MA,Furniture,Drift Side Table,Online,4,140.22,560.87,339.09,87.04,39.01
103945,2026-05-27,South,TX,Furniture,Drift Side Table,Retail,3,144.47,433.42,275.59,51.13,21.02
103883,2026-05-27,West,NV,Storage,Loop Bin Set,Wholesale,2,55.35,110.71,61.34,14.76,6.42
103900,2026-05-27,Midwest,IL,Storage,Loop Bin Set,Retail,2,55.35,110.7,66.71,13.29,5.39
103956,2026-05-27,South,AL,Lighting,Halo Monitor Arm,Wholesale,1,88.46,88.46,46.74,12.01,4.0
103817,2026-05-27,Northeast,MA,Storage,Vault Cabinet,Wholesale,5,268.25,1341.26,784.68,193.0,70.35
103943,2026-05-27,South,TX,Furniture,Aster Bookcase,Online,5,390.19,1950.97,1264.8,200.33,87.61
103809,2026-05-27,Northeast,NY,Lighting,Ember Floor Lamp,Wholesale,2,115.43,230.85,120.45,28.29,8.94
103840,2026-05-28,West,NV,Lighting,Ember Floor Lamp,Retail,1,115.15,115.15,61.33,15.34,3.83
103833,2026-05-28,Northeast,NJ,Storage,Loop Bin Set,Online,2,55.39,110.78,65.57,11.22,4.37
103878,2026-05-28,West,CA,Lighting,Ember Floor Lamp,Wholesale,2,106.64,213.29,111.9,21.53,7.23
103923,2026-05-28,Midwest,MI,Lighting,Halo Monitor Arm,Online,2,93.78,187.56,97.81,28.17,9.46
103867,2026-05-28,West,CA,Furniture,Nimbus Chair,Retail,3,340.13,1020.39,645.8,152.1,41.67
103803,2026-05-28,Northeast,NY,Lighting,Halo Monitor Arm,Online,5,85.43,427.15,222.27,67.44,23.91
103885,2026-05-28,West,WA,Lighting,Ember Floor Lamp,Wholesale,3,113.5,340.49,183.1,46.46,16.26
103804,2026-05-29,Northeast,PA,Lighting,Ember Floor Lamp,Retail,4,114.41,457.65,238.31,63.38,28.42
103918,2026-05-29,Midwest,MI,Storage,Loop Bin Set,Online,5,57.33,286.67,163.9,30.34,15.07
103910,2026-05-29,Midwest,IL,Lighting,Halo Monitor Arm,Retail,3,90.42,271.26,143.64,29.54,16.0
103827,2026-05-29,Northeast,MA,Lighting,Ember Floor Lamp,Online,2,112.49,224.97,116.84,28.64,7.67
103828,2026-05-29,Northeast,PA,Furniture,Drift Side Table,Online,1,149.1,149.1,87.87,18.0,5.55
103836,2026-05-29,Northeast,NJ,Storage,Loop Bin Set,Wholesale,3,57.31,171.92,95.06,22.13,8.5
104000,2026-05-29,Southwest,OK,Furniture,Nimbus Chair,Wholesale,5,324.88,1624.41,1037.94,179.67,71.11
103860,2026-05-29,West,CA,Furniture,Aster Bookcase,Online,2,415.43,830.85,513.34,93.13,40.56
103971,2026-05-29,Southeast,VA,Lighting,Halo Monitor Arm,Wholesale,4,87.09,348.35,175.37,45.57,21.45
103853,2026-05-30,West,OR,Storage,Loop Bin Set,Online,3,53.55,160.66,88.93,21.74,7.33
103952,2026-05-30,South,TX,Furniture,Aster Bookcase,Wholesale,2,421.08,842.16,528.46,84.39,46.25
103899,2026-05-30,Midwest,IL,Furniture,Nimbus Chair,Retail,5,330.82,1654.08,987.71,254.6,91.59
103902,2026-05-30,Midwest,WI,Storage,Vault Cabinet,Online,4,263.73,1054.9,636.83,142.76,61.27
103796,2026-05-30,Northeast,MA,Furniture,Nimbus Chair,Online,4,333.85,1335.38,805.23,187.25,55.77
103922,2026-05-30,Midwest,WI,Furniture,Drift Side Table,Retail,4,155.48,621.91,407.16,74.5,32.05
103958,2026-05-30,Southeast,VA,Lighting,Aria Desk Lamp,Wholesale,4,72.03,288.11,149.06,39.6,18.53
103975,2026-05-30,Southeast,VA,Lighting,Halo Monitor Arm,Online,5,87.87,439.33,227.26,65.93,23.93
103999,2026-05-31,Southwest,AZ,Furniture,Drift Side Table,Online,3,149.55,448.64,292.36,47.45,18.43
103926,2026-05-31,Midwest,MI,Lighting,Aria Desk Lamp,Wholesale,3,67.85,203.54,110.06,27.16,9.12
103831,2026-05-31,Northeast,NJ,Furniture,Aster Bookcase,Online,3,436.29,1308.87,784.84,133.45,73.29
103872,2026-05-31,West,OR,Furniture,Drift Side Table,Online,4,148.25,593.01,376.68,83.32,35.83
103962,2026-05-31,Southeast,VA,Storage,Vault Cabinet,Wholesale,2,272.15,544.29,322.7,60.65,18.32
103895,2026-05-31,Midwest,MI,Lighting,Aria Desk Lamp,Online,5,67.47,337.34,177.45,49.67,20.84
103907,2026-05-31,Midwest,MI,Furniture,Drift Side Table,Online,3,141.17,423.5,267.12,47.9,16.56
103985,2026-05-31,Southeast,VA,Lighting,Ember Floor Lamp,Wholesale,2,114.5,229.0,116.1,30.27,8.25
104082,2026-06-01,West,NV,Lighting,Halo Monitor Arm,Wholesale,3,91.36,274.08,142.79,41.92,18.44
104104,2026-06-01,West,OR,Storage,Vault Cabinet,Online,5,253.01,1265.07,762.13,182.52,44.1
104128,2026-06-01,Midwest,OH,Lighting,Aria Desk Lamp,Wholesale,3,69.93,209.78,107.99,24.1,7.4
104138,2026-06-01,Midwest,OH,Storage,Cascade Shelf,Retail,1,190.1,190.1,115.85,28.82,11.59
104185,2026-06-01,South,TN,Lighting,Aria Desk Lamp,Wholesale,3,71.38,214.15,108.51,31.68,10.94
104199,2026-06-01,Southeast,VA,Storage,Loop Bin Set,Retail,2,52.59,105.17,64.18,16.16,6.87
104204,2026-06-01,Southeast,VA,Furniture,Nimbus Chair,Wholesale,4,341.61,1366.44,873.19,186.86,54.54
104162,2026-06-01,South,GA,Storage,Cascade Shelf,Retail,3,189.69,569.07,330.07,86.95,25.79
104053,2026-06-01,Northeast,PA,Storage,Cascade Shelf,Online,4,172.1,688.41,405.94,103.23,25.03
104211,2026-06-02,Southeast,SC,Lighting,Aria Desk Lamp,Online,1,65.39,65.39,35.95,6.59,4.5
104031,2026-06-02,Northeast,NY,Storage,Loop Bin Set,Wholesale,2,52.52,105.03,63.14,10.64,4.35
104025,2026-06-02,Northeast,MA,Lighting,Ember Floor Lamp,Wholesale,2,108.25,216.51,108.96,23.32,11.64
104116,2026-06-02,Midwest,MI,Storage,Loop Bin Set,Online,1,56.82,56.82,31.69,7.51,2.38
104135,2026-06-02,Midwest,OH,Storage,Cascade Shelf,Retail,3,177.16,531.47,304.48,77.18,18.28
104239,2026-06-02,Southwest,NM,Furniture,Aster Bookcase,Wholesale,1,408.97,408.97,244.7,48.24,21.61
104176,2026-06-02,South,TX,Furniture,Aster Bookcase,Wholesale,3,438.76,1316.28,820.03,134.57,81.21
104071,2026-06-02,West,OR,Furniture,Aster Bookcase,Wholesale,4,396.84,1587.36,1005.51,160.13,100.73
104055,2026-06-02,Northeast,PA,Storage,Cascade Shelf,Online,2,175.27,350.55,196.02,36.13,22.75
104103,2026-06-02,West,OR,Storage,Cascade Shelf,Online,5,176.53,882.63,489.34,139.07,52.85
104078,2026-06-03,West,OR,Furniture,Drift Side Table,Wholesale,5,141.95,709.75,435.39,89.56,37.27
104036,2026-06-03,Northeast,PA,Furniture,Aster Bookcase,Wholesale,2,440.71,881.41,540.55,110.38,59.96
104109,2026-06-03,West,NV,Storage,Cascade Shelf,Online,3,173.28,519.83,314.67,66.57,25.83
104142,2026-06-03,Midwest,IL,Furniture,Nimbus Chair,Wholesale,3,342.98,1028.95,624.77,133.23,65.86
104125,2026-06-03,Midwest,MI,Lighting,Aria Desk Lamp,Online,1,70.94,70.94,35.39,8.18,3.41
104043,2026-06-04,Northeast,MA,Lighting,Halo Monitor Arm,Online,5,94.24,471.2,253.87,62.52,27.08
104047,2026-06-04,Northeast,PA,Furniture,Aster Bookcase,Retail,4,396.61,1586.43,1015.2,169.54,99.89
104237,2026-06-04,Southwest,AZ,Storage,Cascade Shelf,Online,1,185.68,185.68,112.27,25.97,10.18
104152,2026-06-04,Midwest,WI,Lighting,Halo Monitor Arm,Wholesale,5,87.36,436.78,224.93,69.28,28.52
104153,2026-06-04,Midwest,IL,Furniture,Drift Side Table,Wholesale,1,151.08,151.08,93.66,20.0,7.23
104235,2026-06-04,Southwest,NM,Lighting,Halo Monitor Arm,Retail,5,87.3,436.48,231.4,44.49,18.56
104197,2026-06-04,Southeast,SC,Lighting,Ember Floor Lamp,Online,1,117.74,117.74,62.95,18.78,5.57
104218,2026-06-04,Southeast,SC,Storage,Vault Cabinet,Online,4,249.54,998.15,595.02,121.67,35.87
104015,2026-06-04,Northeast,NY,Lighting,Ember Floor Lamp,Online,4,120.17,480.7,239.14,57.8,24.52
104203,2026-06-04,Southeast,NC,Storage,Vault Cabinet,Wholesale,2,272.16,544.31,318.02,82.27,29.71
104013,2026-06-04,Northeast,NJ,Furniture,Nimbus Chair,Online,5,336.42,1682.12,1000.41,170.23,101.81
104205,2026-06-04,Southeast,SC,Storage,Cascade Shelf,Online,1,190.36,190.36,114.45,28.16,6.94
104123,2026-06-05,Midwest,WI,Storage,Vault Cabinet,Online,1,256.68,256.68,140.43,30.32,13.17
104120,2026-06-05,Midwest,IL,Storage,Vault Cabinet,Retail,3,254.73,764.18,460.9,95.31,31.07
104111,2026-06-05,Midwest,MI,Furniture,Drift Side Table,Online,5,140.29,701.45,454.28,87.57,29.28
104234,2026-06-05,Southwest,OK,Lighting,Halo Monitor Arm,Online,4,86.64,346.54,189.44,53.04,12.19
104189,2026-06-05,South,AL,Storage,Loop Bin Set,Online,1,55.77,55.77,33.14,5.58,2.5
104238,2026-06-05,Southwest,OK,Furniture,Nimbus Chair,Online,2,315.5,631.0,386.7,75.52,20.72
104184,2026-06-05,South,TN,Furniture,Drift Side Table,Online,4,138.65,554.61,355.4,85.36,21.18
104024,2026-06-05,Northeast,NJ,Furniture,Drift Side Table,Retail,5,151.81,759.03,449.47,100.52,37.45
104058,2026-06-06,West,CA,Lighting,Ember Floor Lamp,Wholesale,3,120.26,360.77,181.03,48.98,15.63
104065,2026-06-06,West,CA,Storage,Cascade Shelf,Wholesale,3,177.1,531.3,322.31,77.34,19.05
104023,2026-06-06,Northeast,NJ,Furniture,Drift Side Table,Online,1,138.26,138.26,85.19,19.0,8.99
104166,2026-06-06,South,AL,Lighting,Aria Desk Lamp,Retail,4,65.66,262.65,129.05,32.78,9.41
104188,2026-06-06,South,TN,Lighting,Aria Desk Lamp,Online,1,65.03,65.03,35.41,8.2,2.17
104069,2026-06-06,West,CA,Furniture,Aster Bookcase,Online,2,424.94,849.87,528.04,92.86,35.91
104209,2026-06-07,Southeast,SC,Lighting,Ember Floor Lamp,Online,5,108.12,540.6,284.43,85.78,16.97
104051,2026-06-07,Northeast,NY,Furniture,Aster Bookcase,Online,1,398.28,398.28,233.76,46.45,21.33
104127,2026-06-07,Midwest,OH,Storage,Loop Bin Set,Online,4,52.62,210.48,122.4,26.06,11.24
104021,2026-06-07,Northeast,PA,Furniture,Drift Side Table,Online,2,138.78,277.56,165.31,42.76,9.2
104160,2026-06-07,Midwest,MI,Storage,Cascade Shelf,Online,1,171.42,171.42,96.32,24.99,5.18
104060,2026-06-07,West,OR,Furniture,Drift Side Table,Wholesale,3,141.82,425.46,255.86,61.03,21.07
104202,2026-06-07,Southeast,NC,Lighting,Aria Desk Lamp,Wholesale,2,71.15,142.29,69.59,14.79,5.83
104172,2026-06-08,South,TN,Lighting,Halo Monitor Arm,Retail,1,85.28,85.28,44.14,11.23,3.38
104130,2026-06-08,Midwest,OH,Lighting,Ember Floor Lamp,Retail,1,108.03,108.03,55.61,12.8,4.85
104191,2026-06-08,South,TN,Lighting,Ember Floor Lamp,Retail,3,117.74,353.21,193.96,36.09,11.37
104225,2026-06-08,Southeast,SC,Lighting,Halo Monitor Arm,Retail,1,94.68,94.68,49.29,10.46,4.68
104173,2026-06-08,South,TN,Lighting,Aria Desk Lamp,Online,4,71.42,285.68,148.31,41.24,16.46
104094,2026-06-08,West,NV,Furniture,Nimbus Chair,Retail,4,333.28,1333.11,788.55,145.97,53.77
104030,2026-06-08,Northeast,MA,Storage,Vault Cabinet,Online,1,263.58,263.58,161.78,38.46,13.75
104008,2026-06-09,Northeast,MA,Storage,Vault Cabinet,Retail,2,260.15,520.29,301.5,80.15,27.36
104113,2026-06-09,Midwest,OH,Furniture,Drift Side Table,Wholesale,2,150.13,300.26,193.29,43.66,20.17
104028,2026-06-09,Northeast,NJ,Furniture,Aster Bookcase,Online,3,396.36,1189.08,693.32,140.81,43.01
104141,2026-06-09,Midwest,WI,Storage,Loop Bin Set,Online,3,57.79,173.38,101.17,21.41,5.73
104236,2026-06-09,Southwest,NM,Furniture,Aster Bookcase,Online,3,395.6,1186.81,694.03,140.11,44.02
104144,2026-06-09,Midwest,IL,Furniture,Nimbus Chair,Online,5,335.45,1677.24,1043.28,238.76,81.83
104132,2026-06-10,Midwest,MI,Storage,Vault Cabinet,Retail,2,263.15,526.29,287.11,59.15,17.9
104077,2026-06-10,West,NV,Lighting,Ember Floor Lamp,Retail,1,113.13,113.13,57.81,17.55,7.2
104194,2026-06-10,South,TX,Lighting,Halo Monitor Arm,Wholesale,5,85.43,427.13,221.98,66.37,17.41
104151,2026-06-10,Midwest,WI,Furniture,Drift Side Table,Wholesale,2,156.28,312.56,194.01,43.67,15.69
104034,2026-06-11,Northeast,PA,Lighting,Halo Monitor Arm,Online,2,85.5,171.01,92.57,20.88,11.21
104033,2026-06-11,Northeast,NY,Furniture,Drift Side Table,Retail,2,144.43,288.86,189.41,33.54,13.76
104181,2026-06-11,South,AL,Furniture,Aster Bookcase,Retail,1,399.96,399.96,253.94,59.69,21.39
104178,2026-06-11,South,TN,Furniture,Aster Bookcase,Wholesale,4,417.35,1669.41,1035.71,187.59,113.5
104029,2026-06-11,Northeast,MA,Lighting,Halo Monitor Arm,Wholesale,5,89.07,445.36,242.95,67.17,16.55
104169,2026-06-11,South,TX,Furniture,Aster Bookcase,Retail,4,413.05,1652.19,999.78,190.19,60.63
104217,2026-06-11,Southeast,NC,Furniture,Nimbus Chair,Online,2,317.66,635.32,375.47,80.94,19.89
104102,2026-06-11,West,CA,Furniture,Drift Side Table,Wholesale,5,151.83,759.15,468.5,105.08,45.94
104100,2026-06-11,West,OR,Storage,Loop Bin Set,Retail,1,56.66,56.66,34.31,8.08,3.32
104084,2026-06-11,West,WA,Storage,Cascade Shelf,Online,5,173.7,868.48,497.12,127.15,26.35
104216,2026-06-11,Southeast,NC,Lighting,Ember Floor Lamp,Wholesale,1,109.6,109.6,54.58,12.39,6.46
104230,2026-06-11,Southwest,NM,Furniture,Drift Side Table,Retail,2,145.53,291.06,188.09,29.71,12.49
104139,2026-06-11,Midwest,OH,Furniture,Aster Bookcase,Wholesale,1,438.45,438.45,264.58,59.9,14.49
104080,2026-06-11,West,CA,Lighting,Aria Desk Lamp,Wholesale,3,70.46,211.37,108.49,25.96,6.98
